"id","nombre","fecha_genero","eliminado","codigo","marca","unidad"
26716,"Overol fr deluxe 7 100% algodon, reforzado 3 hilos, color naranja proteccion fuego y arco electrico ,astm f1506-nepa 2112 talla 46-reg","2023-08-11",False,"TEP011",NULL,"Pieza"
26717,"Overol fr deluxe 7 100% algodon, reforzado 3 hilos, color naranja proteccion fuego y arco electrico ,astm f1506-nepa 2112 talla 48-reg","2023-08-11",False,"TEP011",NULL,"Pieza"
26718,"Overol fr deluxe 7 100% algodon, reforzado 3 hilos, color naranja proteccion fuego y arco electrico ,astm f1506-nepa 2112 talla 52-reg","2023-08-11",False,"TEP011",NULL,"Pieza"
26722,"Par de guantes de soldadura , soldador tig de piel de cabra con piel de vaca mca beetro","2023-08-11",False,"AET-0008",NULL,"Pieza"
26723,"Par filtro de respirador de media mascarilla pq2 gvs p100","2023-08-11",False,"AET-0012",NULL,"Pieza"
26724,"Par tapones auditivo desechable con cordon nrr 33 db mca jyrsa // mod ekh033","2023-08-11",False,"GPT-SP-10.150 X 10.600-02 RF","S/M","Pieza"
26725,"Par tapones auditivo reutilizable con cordon y caja nrr 27 bd mca jyrsa // mod ekh027 amc","2023-08-11",False,"GPT-SP-10.300 X 10.150-01 RF","S/M","Pieza"
26727,"Pasta para resanar","2023-08-11",False,"GPT-SP-10.300 X 10.600-01","S/M","Pieza"
26728,"Perno ranurado 1/8"" x 1","2023-08-11",False,"GPT-SP-10.600 X 12.600-03","S/M","Pieza"
26729,"Perno ranurado 1/8"" x 1.25","2023-08-11",False,"GPT-SP-10.600 X 12.600-04","S/M","Pieza"
26730,"Perno solido rectificado de 1/8"", long: 2.0"", material: acero templado","2023-08-11",False,"GPT-SP-12.150 X 12.600-01","S/M","Pieza"
26731,"Picards pinzas de herrero de la mandibula de wolfs 40.6 cm de largo mod 04900-400","2023-08-11",False,"GPT-SP-12.300 X 12.600-01","S/M","Pieza"
26732,"Piedra chispa sencillapara encender cazuela","2023-08-11",False,"GPT-SP-12.300 X 12.600-02","S/M","Pieza"
26733,"Piedra montada a38 de 1"" x 1"" x 1/4"" clave 617","2023-08-11",False,"GPT-SP-12.300 X 14.600-01","S/M","Pieza"
26734,"Piedra p/esmeril 8 x 3/ oxido de aluminio g60 clave 37","2023-08-11",False,"GPT-SP-12.300 X 14.600-02","S/M","Pieza"
26735,"Pijas tablaroca std 8"" x 1-1/2","2023-08-11",False,"GPT-SP-12.600 X 12.600-001","S/M","Pieza"
26736,"Pijas tablaroca std 8"" x 2","2023-08-11",False,"GPT-SP-12.600 X 12.600-002-RF","S/M","Pieza"
26737,"Pintura blanca de contraste en aerosol 16oz magnaflux","2023-08-11",False,"GPT-SP-12.600 X 14.600-01","S/M","Pieza"
26738,"Pintura pimex primario color negro mate","2023-08-11",False,"GPT-SP-12.600X14-600-001",NULL,"Pieza"
26739,"Pintura vinilica","2023-08-11",False,"GPT-SP-14.150 X 14.600-01","S/M","Pieza"
26740,"Pinza para herrero de 17 pulgadas , pinzas de mandibula de lobo montadas para hacer cuchillos de herrero y hoguera","2023-08-11",False,"GPT-SP-14.150 X 16.600-01","S/M","Pieza"
26741,"Pinzas de herrero 004930-30","2023-08-11",False,"GPT-SP-14.300 X 14.600-01","S/M","Pieza"
26742,"Pipe 12' sch std wt 0.375' api 5l x42","2023-08-11",False,"GPT-SP-14.300 X 16.600-01","S/M","Pieza"
26743,"Pipe 20' sch 30 / xs wt 0.500' api 5l x70","2023-08-11",False,"GPT-SP-14.600 X 14.600-002","S/M","Pieza"
26744,"Pipe 22' sch 30 / xs wt 0.500' api 5l x70","2023-08-11",False,"GPT-SP-14.600 X 16.600-002","S/M","Pieza"
26745,"Pipe 24' sch xs wt 0.500' api 5l x70","2023-08-11",False,"GPT-SP-16.150 X 16.600-01","S/M","Pieza"
26746,"Pipe 28' sch 20 / xs wt 0.500' api 5l x70","2023-08-11",False,"GPT-SP-16.300 X 16.600-01","S/M","Pieza"
26747,"Pipe 30' sch 20 / xs wt 0.500' api 5l x70","2023-08-11",False,"GPT-SP-16.600 X 16.600-01","S/M","Pieza"
26749,"Pistola -9.112-014.0","2023-08-11",False,"GPT-SP-2.600X4.600-02","S/M","Pieza"
26750,"Pistola lvlp de gravedad con vaso de plastico,master hardware, modelo plv0100","2023-08-11",False,"GPT-SP-20.150 X 20.150-01","S/M","Pieza"
26751,"Placa 4140t 2"" espesor x 4"" alto x 30"" longitud","2023-08-11",False,"GPT-SP-20.300 X 20.600-01","S/M","Pieza"
26752,"Placa 4140t 20 mm espesor x 10"" alto x 13"" longitud","2023-08-11",False,"GPT-SP-20.600X20.300-CX5","S/M","Pieza"
26753,"Placa 4140t 6"" espesor x 6"" alto x 4"" longitud","2023-08-11",False,"GPT-SP-22.300 X 24.600-01","S/M","Pieza"
26754,"Placa 4140t 6"" espesor x 6"" alto x 7/8"" longitud","2023-08-11",False,"GPT-SP-22.300 X 24.600-02","S/M","Pieza"
26755,"Placa 4140t 8"" espesor x 4"" alto x 4"" longitud","2023-08-11",False,"GPT-SP-22.600 X24.600-01","S/M","Pieza"
26756,"Placa a36 espesor 1/16"" ancho 0.5"" long 3 mts","2023-08-11",False,"GPT-SP-22.600 X 24.600-02","S/M","Pieza"
26757,"Placa a-516 gr.70 de 1.125"" en 8´x 20´","2023-08-11",False,"GPT-SP-24.600X24.600-01","S/M","Pieza"
26758,"Placa a-516 gr.70 de 1/2"" en 8´x 20´","2023-08-11",False,"GPT-SP-3.300X4.600-01","S/M","Pieza"
26748,"Pirómetro laser mod 62max ir thermometer ","2023-08-11",False,"PIRO62MAX","FLUXE","Pieza"
26759,"Placa acero a36 1"" x 1-1/2"" x 3","2023-08-11",False,"GPT-SP-30.150 X 30.150-01","S/M","Pieza"
26760,"Placa acero a36 1/2"" x 9"" x 11","2023-08-11",False,"GPT-SP-30.150 X30.600-01","S/M","Pieza"
26761,"Placa acero t304 largo: 25"" x ancho 25"" x espesor .250","2023-08-11",False,"GPT-SP-4.150X4.300-01","S/M","Pieza"
26762,"Placa de 1"" - ancho 290 x 304 laro","2023-08-11",False,"GPT-SP-4.150X6.300-01","S/M","Pieza"
26763,"Placa de 3/4"" - ancho 152 x 202 largo","2023-08-11",False,"GPT-SP-4.150X6.300-02","S/M","Pieza"
26764,"Placa de acero 3/4""-161 mm x 150 mm, acero asme a36","2023-08-11",False,"GPT-SP-4.300X4.600-01","S/M","Pieza"
26765,"Placa de acero 3/4""-210mm x 200mm, acero asme a36","2023-08-11",False,"GPT-SP-4.300X4.600-02","S/M","Pieza"
26766,"Placa de acero 3/4""-295 mm x 150 mm, acero asme a36","2023-08-11",False,"GPT-SP-4.300X4.600-03","S/M","Pieza"
26767,"Placa de acero al carbon espesor 1/16"" , ancho 1"" x 27"" largo","2023-08-11",False,"GPT-SP-4.300X6.300-01","S/M","Pieza"
26768,"Placa de acero al carbon espesor 1/16"" , ancho 1"" x 33"" largo","2023-08-11",False,"GPT-SP-4.300X6.300-02","S/M","Pieza"
26769,"Placa de acero en 3/16"" cortada a 400 x 600 mm","2023-08-11",False,"GPT-SP-4.300X6.600-01","S/M","Pieza"
26770,"Planchon a-516 gr 70 1"" x 8 x 20","2023-08-11",False,"GPT-SP-4.600X4.600-01","S/M","Pieza"
26773,"Polin de madera nueva 3"" x 44"" x 2.5 mts trat-ht","2023-08-11",False,"GPT-SP-42.600 X48.600-01","S/M","Pieza"
26774,"Polines 3"" x 4"" x 2.52 mts / fumigados","2023-08-11",False,"GPT-SP-42.600 X 48.600-02","S/M","Pieza"
26775,"Polipasto manual 2tn polm-2 mikels","2023-08-11",False,"GPT-SP-6.150X6.150-01","S/M","Pieza"
26776,"Prensa hidraulica de 12 toneladas kn 7420-12","2023-08-11",False,"GPT-SP-6.150X6.300-002",NULL,"Pieza"
26778,"Prueba hidrostática a spool integrado por brida, carrete, codo, carrete, junta  monoblock y tapon cap de 10"" a una presión de 1,303 psi por un tiempo de 8hrs","2023-08-11",False,"GPT-SP-8.150 X 8.600-01",NULL,"Pieza"
26779,"Ptr 1-1/2"" x 1-1/2"" calibre 14","2023-08-11",False,"GPT-SP-8.300 X 8.600-03","S/M","Pieza"
26781,"Rectificador de diamante de 1/4"" , int 7/16"" x 1-5/8"" clave 960 mca aistromex","2023-08-11",False,"GPT-ACEITE SUPER EXTENGINE","S/M","Pieza"
26782,"Red bushing roscada 1-1/2"" x 1/2"" clase 3000/6000 asme b.1611, astm a105","2023-08-11",False,"AS-0015","S/M","Pieza"
26783,"Red tee 1"" x 3/4"" astm a105 sw cl3000 asme b16.11","2023-08-11",False,"AS-0024","S/M","Pieza"
26784,"Reduccion bushing acero 1 x 3/4","2023-08-11",False,"AS-0012","S/M","Pieza"
26785,"Reduccion bushing acero 1/2 x 1/4","2023-08-11",False,"AS-0001","S/M","Pieza"
26786,"Reduccion bushing acero 3/4 x 1/2","2023-08-11",False,"AS-0002","S/M","Pieza"
26787,"Reduccion bushing acero 3/4x3/8","2023-08-11",False,"AS-0017","S/M","Pieza"
26788,"Reduccion bushing jic a hembra nptf 9/16"" -18 x 1/4","2023-08-11",False,"AS-0021","S/M","Pieza"
26789,"Reduccion concentrica 4"" x 2"" nps ced.std material: a234 wpb","2023-08-11",False,"AS-0019","S/M","Pieza"
26790,"Reduccion concentrica, 24"" x 16""ø, espesor 1.125"" x 0.844","2023-08-11",False,"AS-0016","S/M","Pieza"
26791,"Reduccion concentrica, 24"" x 20""ø, espesor 1.125"" x 0.938"", extremos biselados, especificacion astm a234 grado wpb, con costura, dimensiones y requerimientos asme b16.9 y para servicio amargo nace mr-0175/iso 15156 nacional","2023-08-11",False,"TECH-TALADRO 1/2""-5375-20","S/M","Pieza"
26794,"Regulador con flujometro sh-1759-c infra 4100","2023-08-11",False,"E-320-66-600-SS","S/M","Pieza"
26795,"Regulador de flujo para gas argon ca victor","2023-08-11",False,"M1248-C385123","S/M","Pieza"
26796,"Regulador para alta purezas s-492 manometros nptf 492-3352-01-000 concoa","2023-08-11",False,"S-B777","S/M","Pieza"
26797,"Removedor especial lavable mca comex","2023-08-11",False,"SERIAL No.-30272","S/M","Pieza"
26798,"Removedor para pintura","2023-08-11",False,"TM-206","S/M","Pieza"
26799,"Removedor para pintura","2023-08-11",False,"E4-24-003","S/M","Pieza"
26777,"Protección de antebrazo izquierdo mod. 5210sl ","2023-08-11",False,"PROTBRZIZQ-5210SL","TILLMAN","Pieza"
26771,"Placa a-572 gr 65 1"" x 8 x 20","2023-08-11",False,"PLK8X20GR65-A572","S/M","Pieza"
26804,"Respirador lpr-100 ml00895 mca muller","2023-08-11",False,"PLS527","S/M","Pieza"
26805,"Respirador mascarila 6200 , mca 3m","2023-08-11",False,"GPT-TM-102-01",NULL,"Pieza"
26806,"Reten 30 x 42 x 8 cod 563224 skf","2023-08-11",False,"878-01","S/M","Pieza"
26807,"Reten 52488 sfk","2023-08-11",False,"0 3009","S/M","Pieza"
26808,"Reten carcasa metalica mac sfk mod# 39851","2023-08-11",False,"GPT-TAPONALLEN-3/4","S/M","Pieza"
26809,"Reten de 100 x 125 x 12 mod. crw 1 v mca sfk","2023-08-11",False,"GPT-TAPONALLEN-3/8","S/M","Pieza"
26810,"Reten de doble labio diam. caja: 28.5mm, prof caja: 5mm, diam flrcha: 20mm","2023-08-11",False,"TECH-TAPON CAP-10","S/M","Pieza"
26811,"Reten de nitrilo mca timken mod: 471192","2023-08-11",False,"TECH-TAPON CAP-24","S/M","Pieza"
26812,"Reten de:2.60"" x di: 3.74 "" x espesor:0.510","2023-08-11",False,"GPT-TAPON CAPA-6","S/M","Pieza"
26813,"Reten en pulgadas cr.12456","2023-08-11",False,"GPT-TAPON CAPA-10","S/M","Pieza"
26814,"Reten en pulgadas cr.21171.b","2023-08-11",False,"GPT-TAPON CAPA-14","S/M","Pieza"
26815,"Reten mca skf 10035","2023-08-11",False,"GPT-TAPON CAPA-16","S/M","Pieza"
26800,"Resorte de acero con diam. ext 0.9252, altura: 1.675"",espesor: .100"", no. de vueltas 5 1/2","2023-08-11",False,"GCN029","S/M","Pieza"
26802,"Resorte de compresion rc: 7.9375mm x 125 mm x 93 mm","2023-08-11",False,"GCN029","S/M","Pieza"
26803,"Resorte en acero templado diam. ext..935"" x int. .745"" alambre 0.095"" long. 1.580","2023-08-11",False,"GCN029","S/M","Pieza"
26780,"Purge & equalization fitting 2"" complete with cap, plug, nipple, & buna-n o'ring","2023-08-11",False,"ALS-0005","S/M","Pieza"
26816,"Reten medidas: di. 4"" x d.e: 4.883"" x espesor: 0.423","2023-08-11",False,"GPT-TAPONHEM-W8DC","S/M","Pieza"
26817,"Reten sfk 12458","2023-08-11",False,"GPT-TAPONHEM-W12DC","S/M","Pieza"
26818,"Reten sfk 17386","2023-08-11",False,"GPT-TAPONHEM-W10DC","S/M","Pieza"
26819,"Reten skf 13534","2023-08-11",False,"GPT-TAPONHEM-W6DC","S/M","Pieza"
26820,"Reten tcm 0.75 x 1.25 x 0.25 tb-h","2023-08-11",False,"GPT-TAPONHEM-W3DC","S/M","Pieza"
26821,"Reten tcm 1.25 x 2 x 0.25 tb-h","2023-08-11",False,"TECH-TAPONHEX-1/2","S/M","Pieza"
26822,"Reten tcm 1.625 x 2.502 x 0.313 tb","2023-08-11",False,"TECH-TAPON MACHO-1","S/M","Pieza"
26823,"Reten tcm 30 x 42 x 8 tf","2023-08-11",False,"TECH-TAPON MACHO-3/4","S/M","Pieza"
26824,"Reten viton de 1.310"" x 1.880"" x 0.255","2023-08-11",False,"TECH-TAPON SURELOC-4","S/M","Pieza"
26825,"Reten viton de 1.375"" x 2.125"" x 0.313","2023-08-11",False,"TECH-TAQUETE-5/8","S/M","Pieza"
26826,"Reten viton de 2.500"" x 3.00"" x 0.250","2023-08-11",False,"TECH-TARIMA-.90 X 1.10","S/M","Pieza"
26827,"Reten viton de 2.610"" x 3.480"" x 0.410","2023-08-11",False,"TECH-TARIMAF-1 X 1.20","S/M","Pieza"
26828,"Reten viton de:0.750"" x 1.250"" x 0.250","2023-08-11",False,"TECH-TARIMA-1 X 1.30","S/M","Pieza"
26829,"Rima de 1/2 x 8 zanco recto","2023-08-11",False,"GPT-TARRAJA CIR-1","S/M","Pieza"
26830,"Rima de 3/4 x 9 1/2 zanco recto","2023-08-11",False,"GPT-TARRAJA CIR-3/4","S/M","Pieza"
26831,"Rima para maquina zanco recto de 5/8"" cleveland","2023-08-11",False,"GPT-TARRAJA-1/2-13","S/M","Pieza"
26832,"Rodameinto 905 mca ina","2023-08-11",False,"GPT-TEE-12FP-12FP-12FP",NULL,"Pieza"
26833,"Rodameinto 910 mca ina","2023-08-11",False,"GPT-TEE-6FP-6FP-6FP",NULL,"Pieza"
26834,"Rodamiento 6006 2rc c3","2023-08-11",False,"ALTE-0052",NULL,"Pieza"
26835,"Rodamiento 6008-zz c3 mca fag","2023-08-11",False,"ALTE-0050",NULL,"Pieza"
26836,"Rodamiento 6011 zzc3","2023-08-11",False,"ALTE-0051",NULL,"Pieza"
26837,"Rodamiento 6204-2rs c3 mca fag","2023-08-11",False,"ALTE-0047","RALOY","Bote (19 litros)"
26838,"Rodamiento 7304 btvb ua","2023-08-11",False,"ALTE-0048","METATRON","Cubeta (1O kg)"
26839,"Rodamiento axial sfk 51228","2023-08-11",False,"ALTE-0049","METATRON","Garrafón (20 litros)"
26840,"Rodamiento bolas mca fag cod 6005-2z-l038-c3","2023-08-11",False,"ALTE-0053",NULL,"Pieza"
26841,"Rodamiento cono h-913840 timken","2023-08-11",False,"ALTE-0054",NULL,"Pieza"
26842,"Rodamiento cono timken 74500","2023-08-11",False,"GPT-TEE-12MJ-12MJ-12MB",NULL,"Pieza"
26843,"Rodamiento de bola 61908, mca sfk","2023-08-11",False,"TECH-TEE REED-1"" X 3/4",NULL,"Pieza"
26844,"Rodamiento de bola 6203, mca sfk","2023-08-11",False,"GPT-TEE REDUCCION-3",NULL,"Pieza"
26845,"Rodamiento de bola axial 51109-mca sfk","2023-08-11",False,"ALR-0003",NULL,"Pieza"
26846,"Rodamiento de bolas a rotula 2213 ektn9 sfk0","2023-08-11",False,"TECH-TEFLON-1/2",NULL,"Pieza"
26847,"Rodamiento de rodillos conicos timken 33895","2023-08-11",False,"TECH-TEFLON-3/4",NULL,"Pieza"
26848,"Rodamiento marca ina 4407","2023-08-11",False,"TECH-TENSOR C/BANDA-2",NULL,"Pieza"
26849,"Rodamiento rigido de bolas 6007 sfk0","2023-08-11",False,"TECH-TERMNAL DE COBRE","S/M","M"
26850,"Rodamiento rigido de una hilera de bolas 6007-2z sfk0","2023-08-11",False,"TECH-TERMOMETRO","S/M","M"
26851,"Rodamiento rigidos de una hilera de bolas 6005-2z sfk","2023-08-11",False,"THINERCOMEX",NULL,"Pieza"
26852,"Rodamiento snr 51114","2023-08-11",False,"TECH-THINNER-COMEX",NULL,"Pieza"
26853,"Rodamiento taza h-913810 timken","2023-08-11",False,"TECH-THREDOLET -1/2",NULL,"Pieza"
26854,"Rodamiento taza timken 33821","2023-08-11",False,"GPT-TINTA DE SELLO-NEGRO",NULL,"Pieza"
26855,"Rodamiento taza timken 74850","2023-08-11",False,"GPT-TINTA DE SELLO-ROJO",NULL,"Pieza"
26856,"Rollo de carton corrugado sencillo 1.56","2023-08-11",False,"TACNG114X10CV",NULL,"Pieza"
26858,"Rollo de hule burbuja de 1,22 m de ancho x 60 mts largo","2023-08-11",False,"TACNG1X2",NULL,"Pieza"
26859,"Rollo de lazo de uso rudo 3/8"" x 100m de long","2023-08-11",False,"TACNG1X212",NULL,"Pieza"
26860,"Rollo de neopreno comercial 3/8 x 1mt","2023-08-11",False,"TACNG214X6",NULL,"Pieza"
26861,"Rollo de neopreno de 1/4"" x 1mt x 1mt","2023-08-11",False,"TACNG78X512CC",NULL,"Pieza"
26862,"Rotula no.parte 3050 barra/copl para transit 2014","2023-08-11",False,"TAGUI34X9","S/M","SRV"
26863,"Rueda abrasiva de 150x 13x 31.7 mm de grano grueso para rectificar","2023-08-11",False,"GPT-TA GR8-5/16"" X 3/4",NULL,"Pieza"
26864,"Rueda abrasiva de 180x 13x 1.75 mm de grano fino para rectificar clave","2023-08-11",False,"GPT-TA-5/16"" X 3/4",NULL,"Pieza"
26865,"Rueda de 2"" con freno y placa soldable capacidad de carga 30kg","2023-08-11",False,"GPT-TA-5/16",NULL,"Pieza"
26866,"Rueda flap con bastago de 1/4 grano 40 mca austromex clave 914","2023-08-11",False,"GPT-TAG-8-32/ 3/8",NULL,"Pieza"
26867,"Rueda placa gir. 6"" x 2"" ,1200lb rojo","2023-08-11",False,"GPT-TA-1"" X 3",NULL,"Pieza"
26868,"Rueda verde tipo1 de 8""x1""x1"" c60v linea easy cut austromex","2023-08-11",False,"GPT-TA-3/4 X 2-1/2",NULL,"Pieza"
26869,"Ruedas cuerda 3/8 con freno ,diametro 50mm","2023-08-11",False,"GPT-TA GR8-1/2 X 3 3/4",NULL,"Pieza"
26870,"Sandwich valve size: 20"" design pressure: 285 psi (ansi 150)","2023-08-11",False,"GPT-TA GR8-1/2 X 3",NULL,"Pieza"
26871,"Sandwich valve size: 30"" design pressure: 1440 psi (ansi 600)","2023-08-11",False,"GPT-TA-10"" X 1/2",NULL,"Pieza"
26872,"Sandwich valve size: 30"" design pressure: 285 psi (ansi 150)","2023-08-11",False,"TECH-TA-3/8""-16 X 3",NULL,"Pieza"
26873,"Segueta alta velocidad mca. gecort mod 1806-21","2023-08-11",False,"TECH-TA-3/8""-24 X 3",NULL,"Pieza"
26875,"Seguros exteriores omega 1/4"" de diametro","2023-08-11",False,"GPT-TA GR8-1/4"" X 1/2",NULL,"Pieza"
26876,"Seguros y arandela de fijacion w11 sfk0","2023-08-11",False,"GPT-TA GR8-3/8 X 3 1/2",NULL,"Pieza"
26877,"Sellador","2023-08-11",False,"GPT-TC/P-5/32 X 1/2",NULL,"Pieza"
26878,"Sellador entintable","2023-08-11",False,"GPT-TAB-3/8"" X 1-1/2","S/M","Pieza"
26879,"Sellante uso general","2023-08-11",False,"GPT-TAB-5/16"" X 1-1/2","S/M","Pieza"
26881,"Sello buna de 10","2023-08-11",False,"GPT-TH GR8 1/2 X 3","S/M","Pieza"
26882,"Sello buna de 11","2023-08-11",False,"GPT-TH GR8 3/8 X 2 1/2","S/M","Pieza"
26883,"Sello buna de 12","2023-08-11",False,"GPT-TH GR8 3/8 X 4","S/M","Pieza"
26884,"Sello buna de 13","2023-08-11",False,"GPT-TA-3/8"" X 1","S/M","Pieza"
26885,"Sello buna de 14","2023-08-11",False,"GPT-TA-3/8 X 3/4","S/M","Pieza"
26886,"Sello buna de 15","2023-08-11",False,"GPT-TA-5/8 X 2","S/M","Pieza"
26887,"Sello buna de 17","2023-08-11",False,"GPT-TA-5/8-2 X 3","S/M","Pieza"
26888,"Sello buna de 19","2023-08-11",False,"GPT-TA GR8-3/8 X 1 1/2","S/M","Pieza"
26889,"Sello buna de 2","2023-08-11",False,"GPT-TA GR8-3/8 X 1 1/4","S/M","Pieza"
26890,"Sello buna de 20","2023-08-11",False,"GPT-TA GR8 3/8 X 2 1/2","S/M","Pieza"
26891,"Sello buna de 22","2023-08-11",False,"GPT-TA-3/4"" X 2-1/2","S/M","Pieza"
26892,"Sello buna de 23","2023-08-11",False,"GPT-TAC-1/2 X 4","S/M","Pieza"
26893,"Sello buna de 3","2023-08-11",False,"GPT-TA GR8-1/2 X 2 1/2",NULL,"Equipo"
26894,"Sello buna de 4","2023-08-11",False,"GPT-TA GR8-1/2 X 1 1/2",NULL,"Equipo"
26895,"Sello buna de 5","2023-08-11",False,"GPT-TA GR8-1/2 X 1","S/M","SRV"
26896,"Sello buna de 6","2023-08-11",False,"GPT-TA GR8-1/2 X 2","S/M","SRV"
26897,"Sello buna de 8","2023-08-11",False,"GPT-TA GR8-3/8 X 1/2","S/M","SRV"
26898,"Sello buna de 9","2023-08-11",False,"TECH-BARRA ESTABILIZADORA-5C486",NULL,"Pieza"
26899,"Sensor del turbo p/ranger","2023-08-11",False,"TECH-TORQ-1000",NULL,"Pieza"
26900,"Sensor tipo tornillo con extension, termopartipo tipo ""k"" tornillo en acero inoxidable de 1/4 x 1"" 1/2 con 1m de cable de extension en fibra de vidrio con malla puntas sueltas","2023-08-11",False,"TECH-TRAPO",NULL,"Pieza"
26901,"Separador de cadena ansi 35 a50","2023-08-11",False,"TECH-TRINQUETE",NULL,"Pieza"
26902,"Servicio para realizar memoria de calculo para la transferencia de calor en linea de 42 de desfogue de baja al quemador de la plataforma calit-a","2023-08-11",False,"GPT-TUBO-1/2",NULL,"Pieza"
26903,"Sierra circular 3 cortes de 3"" x 1/8"" x 1","2023-08-11",False,"TECH-TUBO-2",NULL,"Pieza"
26904,"Silicon forma juntas rtv super grey tf quimica","2023-08-11",False,"TECH-TUBO-10",NULL,"Pieza"
26905,"Silleta -fe saddle 16 x 6 part 2","2023-08-11",False,"GPT-TUBOCNCROMADO-4 3/4",NULL,"Pieza"
26906,"Silleta -fe saddle 42 x 6 part 2","2023-08-11",False,"TECH-TUBO COBRE 1/2","INFRA","Tanque (50 lt)"
26907,"Sockolet 10""-6"" x 1/2"" clase 3000 a 105 mss sp-97 both-well","2023-08-11",False,"GPT-TUBO-20",NULL,"Pieza"
26874,"Seguro truack 1"" int","2023-08-11",False,"SGRTRK1""","S/M","Pieza"
26908,"Sockolet 300# 12-8 x 1 1/2"" astm a-105 asme b16.11","2023-08-11",False,"TECH-TUBERIA-10"" X 6.4",NULL,"Pieza"
26909,"Sockolet 3000# sa-105 2"" x 1","2023-08-11",False,"TECH-TUBO CD.80-2",NULL,"Pieza"
26910,"Sockolet 3000# sa-105 2"" x 3/4","2023-08-11",False,"TECH-TUBO-1",NULL,"Pieza"
26911,"Sockolet 36""- 5"" x 1-1/2"" clase 3000 a/sa105n mss sp-97 both-well nace mr0175/iso 15156 / nace mr0103","2023-08-11",False,"TCA2HCAD118",NULL,"Pieza"
26912,"Soldadura electrica 6013 de 1/8 verde infra 2215","2023-08-11",False,"GPT-TUERCA HEX-1-3/8",NULL,"Pieza"
26913,"Solera acero 1018 1/4"" x 1-1/4"" x 5"" long","2023-08-11",False,"GPT-TUERCA XYLAN HEX-1 1/8",NULL,"Pieza"
26914,"Solera acero 1018 2"" x 6"" x 5-1/4"" long","2023-08-11",False,"GPT-TUERCA XYLAN HEX-1 3/8",NULL,"Pieza"
26915,"Solera aluminio 6061-t6 de 1-1/4"" x 7-3/8"" x 12 long","2023-08-11",False,"GPT-TUERCA HEX 2H-3/4",NULL,"Pieza"
26916,"Solera aluminio 6061-t6 de 2"" x 7-3/8"" x 12 long","2023-08-11",False,"TECH-TH-3/8""-24",NULL,"Pieza"
26917,"Solera de acero 1018 de 1"" x 3"" x 15"" long","2023-08-11",False,"TECH-TH-3/8""-16",NULL,"Pieza"
26918,"Solera de acero 1018 de 1/2"" x 2-1/2"" x 24","2023-08-11",False,"GPT-TUERCA HEX-1/2","S/M","Pieza"
26919,"Solera de acero 1018 de 3/4"" x 2"" x 50"" long","2023-08-11",False,"TECH-TUERCA HEX-1-5/8","S/M","Pieza"
26921,"Soporte de tubo ajustable b%b mod.3900 jack stand","2023-08-11",False,"TCAUN34","S/M","Pieza"
26922,"Sostenedor (5 075)","2023-08-11",False,"109105","S/M","Pieza"
26923,"Sostenedor (gpt- p/1200-b/p c-02)","2023-08-11",False,"4156770","S/M","Pieza"
26924,"Sostenedor (gpt-p/1200-0.630 tt)","2023-08-11",False,"5900189",NULL,"Pieza"
26925,"Sostenedor (gpt-sb-12xx-14xx-c8)","2023-08-11",False,"S/4634800100",NULL,"Pieza"
26926,"Sostenedor (gpt-sb-42""-c2)","2023-08-11",False,"S/N 5705997","S/M","Pieza"
26927,"Sostenedor (gpt-sos-b-tm 1200-02)","2023-08-11",False,"SRE33SS5",NULL,"Pieza"
26928,"Sostenedor (gpt-sos-b-tm660-01)","2023-08-11",False,"GPT-UNIFIRMES-96 PIEZAS",NULL,"Pieza"
26929,"Sostenedor (gpt-sos-b-tm660-02)","2023-08-11",False,"TECH-USB",NULL,"Pieza"
26930,"Sostenedor (gpt-sos-b-tm760-13)","2023-08-11",False,"GPT-VALVULA CHECK-3/4",NULL,"Pieza"
26931,"Sostenedor (gpt-sos-b-tm-760-14)","2023-08-11",False,"TECH-VALVULA BOLA-1/2",NULL,"Pieza"
26932,"Sostenedor (gpt-sos-b-tm760-15)","2023-08-11",False,"VB-0014",NULL,"Pieza"
26933,"Sostenedor (gpt-sos-b-tm-760-16)","2023-08-11",False,"VB-0022",NULL,"Pieza"
26934,"Sostenedor (gpt-sos-mr)","2023-08-11",False,"VB-0023",NULL,"Pieza"
26935,"Sostenedor (gpt-sost-1200-01)","2023-08-11",False,"VB-0024","S/M","Pieza"
26936,"Sostenedor (gpt-sost-br-760-04)","2023-08-11",False,"VB-0033","S/M","Pieza"
26937,"Sostenedor (gpt-sost-st-01)","2023-08-11",False,"VB-0041","S/M","Pieza"
26938,"Sostenedor (gpt-sos-t-tm 1200-04)","2023-08-11",False,"VB-0043","S/M","Pieza"
26939,"Sostenedor (gpt-sos-t-tm 1200-06)","2023-08-11",False,"VB-0044","S/M","Pieza"
26940,"Sostenedor (gpt-sos-t-tm-1200-03)","2023-08-11",False,"VB-0045","S/M","Pieza"
26941,"Sostenedor (gpt-st-tm 101-01)","2023-08-11",False,"VB-0046","S/M","Pieza"
26942,"Sostenedor (gpt-st-tm 101-02)","2023-08-11",False,"VB-0047","S/M","Pieza"
26943,"Sostenedor (quintar(gpt-sos-br-760-01))","2023-08-11",False,"VB-0048","S/M","Pieza"
26944,"Sostenedor (quintar(pq1))","2023-08-11",False,"VB-0049",NULL,"Pieza"
26945,"Sostenedor (quintar(pq10))","2023-08-11",False,"VB-0050",NULL,"Pieza"
